source,target,value,count,step
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,1CvbGzzjRx48e2Zh87ze7dQP6dL1DMhAg8,1120000,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,1yXUJaG5rqXP74PAf1QfwBmWHPbFdZsyb,3647100,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,1GPDxHJgikVSSDXpGrPyd4d26kQSnX2fAj,3073544,1,1
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,3MRLrGq74Ve9rxgupTAEUijrA2oFq7Rt2t,100000,1,1
1ABb9TRH8kriLmH64thbigrcBGkFKKWpeQ,1KfbfAwhSScS6f1hK3QYDg9h1sWy8bTEQa,962500,1,1
1ABb9TRH8kriLmH64thbigrcBGkFKKWpeQ,18EGLZaTMzt8yuX94BDx5jBSPTcM88xfdN,2238535,1,1
1ABb9TRH8kriLmH64thbigrcBGkFKKWpeQ,1GFFJ47EegaQz1nA7NWW5tXWJ7F2Q8t1C3,17959,3,1
1ABb9TRH8kriLmH64thbigrcBGkFKKWpeQ,1P4sqqYqpx5F638LKrASBTt1gJ1q1EX6jb,992083,1,1
1ABb9TRH8kriLmH64thbigrcBGkFKKWpeQ,1GRFJZ5eZZxq3FDDskY2KvuspJtHyHSxRd,2231569,1,1
1ABb9TRH8kriLmH64thbigrcBGkFKKWpeQ,147VP7qA4eDMtjeviU2cQ8DdMq6c2kXJa7,956297,1,1
1ABb9TRH8kriLmH64thbigrcBGkFKKWpeQ,18b8qTU1QjhmKM6ri9up4Yzw1uqoVio3x4,1013673,1,1
1ABb9TRH8kriLmH64thbigrcBGkFKKWpeQ,15SwkoKe7ZwLPdsBDna65NpKezuWL4u2uY,883512,1,1
1Usd2dooVsEmEuVNDwBmALiSQmTDRaZxv,bc1qfmlxeemyk8a9stz5z4plpqgj4255hcx9jsqvyj,68303757,4,1
1Usd2dooVsEmEuVNDwBmALiSQmTDRaZxv,35PJ5AgcmweYfAPh7nfZ6iPm7TT1NvDRRy,5160000,1,1
1Usd2dooVsEmEuVNDwBmALiSQmTDRaZxv,1EF2cFaJ2J8oFjdsGPC1a6HYhVEZNLFor,1640000,1,1
