source,target,value,count,step
bc1qfmlxeemyk8a9stz5z4plpqgj4255hcx9jsqvyj,15EJdemykttAYLGkMKNTQvMucR2NDQaL1x,117995289,1,1
bc1qfmlxeemyk8a9stz5z4plpqgj4255hcx9jsqvyj,other1,114645880,7,1
other0,3HT7gHuY5uRpjq8sb2PTVmd2zYuTm63hwj,176037501,1,1
other0,1NRKaTrA4T87xviK9qdmx5giFRtiF7AXdB,100000000,1,1
other0,1B5YJw3z1vR1qs5thSZxJA1DzJSpC4bgzs,76000000,1,1
other0,1JQy8pqqhxi1EtRcUXeXV3TQo1ieQRXjgp,12450000,1,1
other0,other1,26800974,9,1
other0,1GL5VFrRH5fJnU6HgdkwdBsBuczGMzDXBS,14257130,1,1
other0,other1,116749095,32,1
other0,bc1qahhegygkjzjuv3x4896t9e69wzq0g3hkfs749u2xnr5hll9g4vdqh7vy2z,160945770,1,1
other0,15pZy8ejKL1hb34nEsE74NCcJ8udAVAtM1,13630000,1,1
other0,other1,16975236,7,1
31rfNmts4ucjRy9CXH343rCY8J3WSfDQ73,1Ho9wMVEH3UD4mR2gEwLk3sZZozKqiWHfx,601609340,1,1
31rfNmts4ucjRy9CXH343rCY8J3WSfDQ73,1HK2x8DrEzeqSe5AxHYTofAXYpCg9aEDqM,378361355,1,1
31rfNmts4ucjRy9CXH343rCY8J3WSfDQ73,1HVKaeTWetnqcy9XKLrc548pxNsoFgrHct,61042585,1,1
31rfNmts4ucjRy9CXH343rCY8J3WSfDQ73,other1,152515608,27,1
other0,3FiqgQAK3ktmH3Whrz3oj9KJZgZH9dMZm2,250000000,1,1
other0,1Br92AF3DKA2nMsE3ZBzn9mTerE8PXYu1S,9062438,1,1
other0,other1,14654547,11,1
other0,bc1ql5kawzx2n6u7fvwl2gtlm98854e3zhn4pnhhyl,4728100,1,1
other0,bc1qht66yw8xc5fhv9rsvtvnqpc3cuf0qetep2vm6g,1076500,1,1
other0,bc1qgpl6we7fps8rnnsqhjkfac9lv444lj0vhfen3s,642400,1,1
other0,other1,547,1,1
1JhD5nYacEiY96Uev7eJJB9uUoToWH3QHE,bc1qxacjvfekm0tztrmldnmzyl0ngzl3lu7dkwt0qx,2900000,1,1
1JhD5nYacEiY96Uev7eJJB9uUoToWH3QHE,33JAAVuYBnFH1wUEvRYamuNYs43YCeDPvE,2047985,1,1
1JhD5nYacEiY96Uev7eJJB9uUoToWH3QHE,other1,6422440,8,1
1HEYux8tcsFXm9pF718PWURWRJgs7mLtXK,1PENYetqks3Xh31G4WEyoqSmbbnbK2RxXr,11230713791,1,1
1HEYux8tcsFXm9pF718PWURWRJgs7mLtXK,1FqpCTGtcizWYqyj4PRFonwqGaTzkDAgHA,7939055631,1,1
1HEYux8tcsFXm9pF718PWURWRJgs7mLtXK,12qgDLKdAKqCiE6i8vja2wF5MCrstFf5iM,6920693028,1,1
1HEYux8tcsFXm9pF718PWURWRJgs7mLtXK,other1,6455658792,1,1
other0,1GL5VFrRH5fJnU6HgdkwdBsBuczGMzDXBS,14257130,1,1
other0,other1,126839221,34,1
3HqL66H3Z6SJZjSynKuPrWZ56ombkNshXg,31o7GsFQpjiwYn6YrCwYYGSfwdkvDRTJQV,2305198,1,1
3Mk3BDEuyZhNTyNCLvsP573mW1V5o2UpE4,392YJnjE7dzBPFTWwfBDHAUeeqPHHctD6X,1675000,1,1
other0,1PyFBctAcwkFxHyw72pT339WQo41avq1qR,5000000,1,1
other0,3G22hUsWNoe9UyYkA67KSi3CrKcySCkVcr,1921016,1,1
other0,1u3yQKCthg6miSdjjcssEEW86kn7YKe2t,174734,1,1
other0,other1,291810,6,1
37XwkFH9RWAihPFfKkUanVLpNSuDr7YUuL,3QXzY9h54bVwqQ7LhqezMUyFGbEKJzV6Q1,6006139,1,1
1dJ1sXEtHdV2jyXf4FnVP3R3xjbieajhx,1KNHWBRaKNXDLgqYa8EYb6NM4HnK3dmamP,40000000,1,1
1dJ1sXEtHdV2jyXf4FnVP3R3xjbieajhx,bc1qfmgdvn3wmsq3kn6xk4nu8dkrnnsg88kl5j688h,27585200,1,1
1dJ1sXEtHdV2jyXf4FnVP3R3xjbieajhx,1GaLJznm5jz84r2A12VcwT79KWXJMmqkNP,16700000,1,1
1dJ1sXEtHdV2jyXf4FnVP3R3xjbieajhx,other1,8447738,1,1
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,33HNDKtNstWUSfWaBYvwFDsPaZu3VgXwXt,589663077,1,1
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,36YNbMSszCBuNXtyCbH7A3b7ikohfYyEEX,138954500,1,1
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,3CfsCg96AG4pQjRfeoEW9yyUvg8z9N5uZf,56856407,1,1
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,other1,228228747,81,1
1FostQ6UAp4uz4VqpbSyp84sqPfoZ2yeZQ,1KzSMLhbJ2jKXCcZjDVvBHvzPWSUMhqhnZ,10812701566,1,1
1FostQ6UAp4uz4VqpbSyp84sqPfoZ2yeZQ,12BQeiDA4ZdMKzx17HzirfvqBeFd6PnhyR,10176912121,1,1
1FostQ6UAp4uz4VqpbSyp84sqPfoZ2yeZQ,17D9nm8Mfv5wgxYaZahFV5yZc1FKDs3qTw,9110315281,1,1
1FostQ6UAp4uz4VqpbSyp84sqPfoZ2yeZQ,other1,35559370314,13,1
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,33HNDKtNstWUSfWaBYvwFDsPaZu3VgXwXt,589663077,1,1
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,36YNbMSszCBuNXtyCbH7A3b7ikohfYyEEX,138954500,1,1
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,3CfsCg96AG4pQjRfeoEW9yyUvg8z9N5uZf,56856407,1,1
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,other1,228228747,81,1
other0,3EiEN1JJCudBgAwL7c6ajqnPzx9LrK1VT6,6177775643,21,1
other0,37EN6aNCVmcpyL21eHMp7NHJTXa8N1tFLN,50000000,1,1
other0,1BPNajh1bhgaXy6xMTtRZQ9KBveX3pNGys,25977000,1,1
other0,other1,52047088,21,1
1KQV2K26YyoZXzA16HqARLyXW9zMphndDf,115md8GZ5S8CmvUj8a8cW58YcKvv2SekYf,438345238,1,1
1KQV2K26YyoZXzA16HqARLyXW9zMphndDf,37K2hKTm8zRn6fFaQCjJUVz8CGb1PqfGiT,30000000,1,1
1KQV2K26YyoZXzA16HqARLyXW9zMphndDf,other1,643329,2,1
other0,34JtQC6ewZaD9ytN74Ggx7rskkRREywM2F,226300,1,1
12k9LXcH5CWAJ2KYW7pM1cvctdMNgfTxAa,39UtEjVBxqzkt7Bz1Z6sova9fbVKakpWav,99979349,1,1
12k9LXcH5CWAJ2KYW7pM1cvctdMNgfTxAa,3LtiihbRge6HmtKuNz1jArU9mBRySnRqWF,84982630,1,1
12k9LXcH5CWAJ2KYW7pM1cvctdMNgfTxAa,3MZdtWc6NgNtwgz5fZj29CfHtgTRBQqjNm,84976060,1,1
12k9LXcH5CWAJ2KYW7pM1cvctdMNgfTxAa,other1,454208287,37,1
other0,3EiEN1JJCudBgAwL7c6ajqnPzx9LrK1VT6,427736363,2,1
other0,1NqUHfJUUzNMADwGDJ9uzxLyYyKeXZR5G5,609000,1,1
other0,1g6x8ZoJUkGbwefgUioucbDHQ9JQxLo9C,200000,1,1
other0,other1,100000,1,1
other0,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,5613136944,3,1
other0,1EF13Bts7D9DnbuRhk6Y5hV8sTaoYPmbHq,555400000,1,1
other0,19neFkdnmbJYzz1EYdTwuwDrHcQ7nsVq9R,499910000,1,1
other0,other1,639576331,34,1
other0,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,5613136944,3,1
other0,1Esm51GkHnuSD9aVMQZsfb7KZGjtJhwhys,800000000,1,1
other0,1PSxGixyPgBu63gZtJT5Vr7BLPHYpf7fjf,130000000,1,1
other0,other1,240797226,43,1
other0,3EiEN1JJCudBgAwL7c6ajqnPzx9LrK1VT6,71053645947,14,1
other0,39mKJfQUSdEFD7WtgutQtntMWTYVBiKHnU,14552891494,2,1
other0,13qYidg5bjyAizcwEXhcT8fpQ6GVoHZYEw,225648320,1,1
other0,other1,209688910,24,1
other0,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,5613136944,3,1
other0,1AQPZXa8KesX7mLwVKjL85qZPnUd8VSzBv,3078890186,1,1
other0,17mHf78n3pmRTHzehuNDRny7PANQU5eGQk,1440000000,1,1
other0,other1,1283921691,34,1
3Bmk4VG6x5XVa1Mz5HoSaRw5H5xLUxxsAa,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,5613136944,3,1
3Bmk4VG6x5XVa1Mz5HoSaRw5H5xLUxxsAa,1AQPZXa8KesX7mLwVKjL85qZPnUd8VSzBv,1976428215,1,1
3Bmk4VG6x5XVa1Mz5HoSaRw5H5xLUxxsAa,1KPdmYaeRxc4S7rCVtpLCJAhpnLdgZ7kmS,406249994,1,1
3Bmk4VG6x5XVa1Mz5HoSaRw5H5xLUxxsAa,other1,724029880,37,1
other0,1PMB2pZF2UXXCdaHVUUBJGUfryHyGQZbnV,1489554,1,1
other0,1Ebp28a9maY18PBYH7HygNje9f1yMtoeiK,276000000,3,1
other0,1n6bJcxW9J4bZ4iuWHavZNQJHBSRt5dKQ,115869593,1,1
other0,1JG3UuGnVM2S8myEsSagiLpY8yQhQPhNgd,115343950,1,1
other0,other1,292690510,30,1
other0,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,3579157725,2,1
other0,1BUJ45qG7LCEsaCMvnDdt1aXEr2dtMpbxy,2716452976,1,1
other0,19s7eSb2wYZWXsTNkNUvDBZbkCxjk9vQUR,2700000000,1,1
other0,other1,3165858170,40,1
other0,1PDt8PWrzemzMde7N1FeA5jbBNcuMTNNtS,1450000000,1,1
other0,1K78SP5y4Zgmihyfsr9s6T3L3bpjkj5rog,644297382,1,1
other0,1FTJzwrAksYWf2XAX4ZCpWX6Z6tzLP54cS,146752878,1,1
other0,other1,882983117,40,1
3F9kXQwbURrf9b48UVhv8uirpZpfpTd8fL,1AQPZXa8KesX7mLwVKjL85qZPnUd8VSzBv,1973901841,2,1
3F9kXQwbURrf9b48UVhv8uirpZpfpTd8fL,129GZdzjXN7MtEmrMnDSjgp9V1jHPEHgdx,451440701,1,1
3F9kXQwbURrf9b48UVhv8uirpZpfpTd8fL,1Ebp28a9maY18PBYH7HygNje9f1yMtoeiK,268400000,2,1
3F9kXQwbURrf9b48UVhv8uirpZpfpTd8fL,other1,830856383,34,1
other0,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,162087555,1,1
other0,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,5613136944,3,1
other0,1AQPZXa8KesX7mLwVKjL85qZPnUd8VSzBv,1976428215,1,1
other0,15BsWuBLmJzXCHNvHCf2EVwd38UHrYGpgc,262011373,1,1
other0,other1,932490570,38,1
other0,13qYidg5bjyAizcwEXhcT8fpQ6GVoHZYEw,236712640,1,1
other0,1NRKaTrA4T87xviK9qdmx5giFRtiF7AXdB,100000000,1,1
other0,other1,127729519,15,1
other0,3QZqDtoiZtk9Qq5Kx5Z5cQD37zGFvsxUfC,86789177,1,1
other0,3MrfAnGEKQ4Azw8UtsUx8mjdLXi81JtHE9,8805672,1,1
other0,other1,6739505,2,1
other0,3Cn4q3tEcCfQqgXpUdvEanvUs8yQc9savB,1773289,1,1
other0,3PdKaWwshFBWg6vAauToecqEAFtsuzyxGV,96648064857,24,1
other0,bc1qahhegygkjzjuv3x4896t9e69wzq0g3hkfs749u2xnr5hll9g4vdqh7vy2z,154927872,1,1
other0,bc1qxcjkl0gyffz2tz935cepgetruee7n3kcva80a0xd9wgcyz93r2pqkgkjwv,81444379,1,1
other0,other1,247552361,21,1
other0,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,7648318617,4,1
other0,1mAHioT6rXnc9tjcJrm4RqGeb9GZQr6Xc,399869286,1,1
other0,3Ad1tyxBRojWkZAVSbpD8wAfLy1BpMHwc9,303639587,1,1
other0,other1,590980595,38,1
other0,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,7648318617,4,1
other0,12BKwFziuU3E1ZK7t9fN44vRt6d4fvyfPQ,300219272,1,1
other0,1Jkev5RFGGL7ddcuFDx4Z8bbQ1J935LW7N,90000000,1,1
other0,other1,233195561,41,1
other0,bc1qyy30guv6m5ez7ntj0ayr08u23w3k5s8vg3elmxdzlh8a3xskupyqn2lp5w,860977837,1,1
other0,3EiEN1JJCudBgAwL7c6ajqnPzx9LrK1VT6,10024362993,10,1
other0,39mKJfQUSdEFD7WtgutQtntMWTYVBiKHnU,9589001835,5,1
other0,13qYidg5bjyAizcwEXhcT8fpQ6GVoHZYEw,225648320,1,1
other0,other1,183513242,26,1
other0,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,5613136944,3,1
other0,1VJKMscYqK9mEb6UNwhJJSZbnbt187tT6,920885853,1,1
other0,12cyEnXnS9YFc8ytUeZcXeCQP497jdwc3F,568200000,1,1
other0,other1,1736116608,42,1
other0,32xD28UcSWVvGWJK9vHpQk5Noq9eU8PgER,105000,1,1
32ihzmrVTiJomwSXuGW66dMb6iEaV55qQT,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,7648318617,4,1
32ihzmrVTiJomwSXuGW66dMb6iEaV55qQT,1AQgrExv12divXtXQBnHXRHSLT1uYSgCbH,1500000000,1,1
32ihzmrVTiJomwSXuGW66dMb6iEaV55qQT,1EwaADvnBmiNYqP9qd9TgCNSBWGmjHa9Bt,148930688,1,1
32ihzmrVTiJomwSXuGW66dMb6iEaV55qQT,other1,368875493,35,1
other0,1LPfGH6HZD4koJDMHPD6m8WL7TCiKgHkjD,977317689,1,1
other0,13vv4YeDkpdwoa7vTQU6VincZSi8Hsmkk1,13188970682,1,1
other0,1Pq5VN5JiuiZNTBDekssvgNc9U8yym5mtR,11485326239,1,1
other0,1KJiwvg7Gg1EUXA6Bz89DTCEuRNekqUmqn,11182678268,1,1
other0,other1,75849032576,41,1
other0,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,5613136944,3,1
other0,1G3qk4WzaPKx4ZcgCF2G3ptyH91cg1HSZJ,987000000,2,1
other0,12DqaMVSNfqSc8HzgTXwkNSRdC5oMRVFX5,848799194,1,1
other0,other1,1814508346,34,1
other0,19ByucTTcnPbh35iXquHUCGAbEDWcbTNgK,6526117,1,1
other0,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,5613136944,3,1
other0,1KPwpKrpVuorFDEeMFLAEPNAYaHpCwrbRG,712115733,1,1
other0,15V93Lzus2MnfaMHm3ctywb3YvRYYdG1dS,379650889,6,1
other0,other1,412003554,33,1
other0,other1,3550000,2,1
other0,1Pq5VN5JiuiZNTBDekssvgNc9U8yym5mtR,11485326239,1,1
other0,bc1qts0fcvm5wpcxp8kjvy9rwnh2s4lyylngnnn3sj,11279247806,1,1
other0,1QEXSCRK2PqvKMSc9vLT7Rv31YmbU5VYbV,10622565278,1,1
other0,other1,116574661751,39,1
other0,3M6otro8y4CAjP99Pg9p9ngFCjYsUeur2r,59857807,1,1
other0,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,7648318617,4,1
other0,3AWGaggM87Nnhit5DwYYfXyvzW1NYutCw2,1920000000,1,1
other0,1NGqdkvFixiYByXgV1xrAHmxjoMFjhtXeA,490000000,1,1
other0,other1,1134455536,34,1
1N87XqnMYGmQVJ4uPk1LBarSywfvtwGLkJ,3AEmABoaq1C2pFiTHFNeKT4562smXqNExw,1986439,1,1
36nMQpmvEDurQfKdjzg3WDyVNtjFhvVZUN,34DsKwPyXxyebZ54gywKYHRCQDze6MzEor,5709550147,3,1
36nMQpmvEDurQfKdjzg3WDyVNtjFhvVZUN,39qSDWogHzEJQNwnKAu3ZDKQaAirDCBmP6,4028261022,2,1
36nMQpmvEDurQfKdjzg3WDyVNtjFhvVZUN,354MAAbeV3D1k4gQs3HhaWjojVWfc4Vwd5,3988560460,2,1
36nMQpmvEDurQfKdjzg3WDyVNtjFhvVZUN,other1,12365015659,16,1
other0,1PVfM6NKBEDAro4duS1Uj3ex4nwbRGDTCD,500000,1,1
19URJZ1F6YdQt7CmBSbb9imeYnggTfciZ6,33dsLVJXdgCNT8brTAfRBGcaEfmQEQnTfA,5145960,1,1
19URJZ1F6YdQt7CmBSbb9imeYnggTfciZ6,3AyKEmdArKTRhcZQ9ddVXLzLQ1YiGmG8AY,5114889,1,1
19URJZ1F6YdQt7CmBSbb9imeYnggTfciZ6,other1,9641549,5,1
other0,3ChGBG99AZTYjZFwxZ9XSkJnDqSEaVjqKm,46132589,1,1
other0,3EiEN1JJCudBgAwL7c6ajqnPzx9LrK1VT6,7456896340,23,1
other0,171khKfy6QCkCtbwvrWPF2amBksBAe4bDW,55400000,1,1
other0,3KkjxNWyaQmv1C3H5uw98UgHXeKm5bAxHo,30660000,1,1
other0,other1,85714079,20,1
other0,bc1qzk2pyxtahg64cx6gyq02vrw65fdxtpr253r4ygww9n2w2zjyy8wsnyc666,2000000000,1,1
other0,bc1qzk2pyxtahg64cx6gyq02vrw65fdxtpr253r4ygww9n2w2zjyy8wsnyc666,2000000000,1,1
other0,3Eb1Fdd7986PRfSSYzQqpwqKcjtncszd6U,1940774499,1,1
other0,bc1qyy30guv6m5ez7ntj0ayr08u23w3k5s8vg3elmxdzlh8a3xskupyqn2lp5w,234447850,1,1
other0,3BvDBs9EgajrpNuQQUKfrcFnXgjyLuZioU,7663428,1,1
other0,1Ht35kM1muauqWYg2ihoZquVr3dSap1xSH,1497269,1,1
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,3GVfM46GQAYZ4p3peZbMyajyF3b8ujBDrE,25499953113,1,1
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,34qZ4NCwM3g1NoBJoaqXVmHZz3VWKTugWu,5499924981,1,1
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,33HNDKtNstWUSfWaBYvwFDsPaZu3VgXwXt,589663077,1,1
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,other1,833831747,113,1
other0,38VXutnatrvjvrZ8rErkiipNJk6UpLUTs1,211005574,1,1
other0,3QWRK8BXbcAMtD7mvhBYVXiLW8MG1HnoG8,1214511,1,1
other0,14TDxS9NQhiu1tX4qeFwRkisXn1oDmTuKB,221734511,1,1
1D39KuXr9w2gRxfqesDqb7eGCkedKeEqEM,3EiEN1JJCudBgAwL7c6ajqnPzx9LrK1VT6,56066130459,7,1
1D39KuXr9w2gRxfqesDqb7eGCkedKeEqEM,39mKJfQUSdEFD7WtgutQtntMWTYVBiKHnU,41657280343,8,1
1D39KuXr9w2gRxfqesDqb7eGCkedKeEqEM,1PHtWouyUiEFW2EXtbAKBbiU4pSA8ve7ue,163500000,1,1
1D39KuXr9w2gRxfqesDqb7eGCkedKeEqEM,other1,199479318,11,1
1Kt1fU43GLD1Lyoh8VfZ9UBTGb5T9nQ8U,3K5hL9ww8uGEArV3babxRiHQAC2JYrRVKC,1299167633,1,1
1Kt1fU43GLD1Lyoh8VfZ9UBTGb5T9nQ8U,1LdvasokiJ24NnTMmBXmkLo8eDDsDMEwzW,569160960,4,1
1Kt1fU43GLD1Lyoh8VfZ9UBTGb5T9nQ8U,3G23cNe1eqKbUxRyRrmbVk5gwxBJrZuXud,499930000,1,1
1Kt1fU43GLD1Lyoh8VfZ9UBTGb5T9nQ8U,other1,1614662187,41,1
396bwtUqTfFTCuYogQa1A7hbYfRj61HpBA,3FFK5DhW2aUcvZens1xE8gyYHoxnVanHe1,2702474538,1,1
396bwtUqTfFTCuYogQa1A7hbYfRj61HpBA,3HWUZ3XWuASFLvBwotV6VFSCwAN6epqWv7,2014938058,1,1
396bwtUqTfFTCuYogQa1A7hbYfRj61HpBA,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,2008977805,1,1
396bwtUqTfFTCuYogQa1A7hbYfRj61HpBA,other1,1451843593,2,1
other0,3QqNS4SCidCVsifPGK7LayCMy1huD2ZN3R,61362024,1,1
15dtNQYbKw6AUoreo3PgGbQ651vvzzacJK,12CrX1wWSvsC6SynHzuPAjEBVoKwR9fAYW,41858436,1,1
15dtNQYbKw6AUoreo3PgGbQ651vvzzacJK,181L66dV2WgSu5A6dcGX9qdshcuirgcv99,34540643,1,1
15dtNQYbKw6AUoreo3PgGbQ651vvzzacJK,16QkUx2ZB9YDvqjhruaw4RkmCQ939F7tsj,27943295,1,1
15dtNQYbKw6AUoreo3PgGbQ651vvzzacJK,other1,19866017,6,1
other0,1Ebp28a9maY18PBYH7HygNje9f1yMtoeiK,276000000,3,1
other0,1n6bJcxW9J4bZ4iuWHavZNQJHBSRt5dKQ,115869593,1,1
other0,1JG3UuGnVM2S8myEsSagiLpY8yQhQPhNgd,115343950,1,1
other0,other1,319147623,35,1
other0,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,5613136944,3,1
other0,1AQPZXa8KesX7mLwVKjL85qZPnUd8VSzBv,3078890186,1,1
other0,17mHf78n3pmRTHzehuNDRny7PANQU5eGQk,1440000000,1,1
other0,other1,1283921691,34,1
3CjKTjTb7Fqgz3VikEjVXiQkgLGGgnJjfY,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,5613136944,3,1
3CjKTjTb7Fqgz3VikEjVXiQkgLGGgnJjfY,12DqaMVSNfqSc8HzgTXwkNSRdC5oMRVFX5,947240005,2,1
3CjKTjTb7Fqgz3VikEjVXiQkgLGGgnJjfY,1AucWbeGkRrHguYrGTNFR5HaJNbi8RSC9P,600000000,1,1
3CjKTjTb7Fqgz3VikEjVXiQkgLGGgnJjfY,other1,963673077,33,1
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,3GVfM46GQAYZ4p3peZbMyajyF3b8ujBDrE,25499953113,1,1
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,34qZ4NCwM3g1NoBJoaqXVmHZz3VWKTugWu,5499924981,1,1
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,33HNDKtNstWUSfWaBYvwFDsPaZu3VgXwXt,589663077,1,1
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,other1,833831747,113,1
other0,3QPDNaj3PPTMDtdanCRpbcSM7SrRNUKus1,3481617820,12,1
other0,3MzzV2kFKeweUZha8phPND9ZRfsU6ck9zC,145500115,1,1
other0,13ifEhWPRAXF9kaLTeHTYYViq75wfThDCB,4238600,1,1
other0,other1,5081050,13,1
other0,1J9UZvdFP5betiX2oFkeHBcDjVXD8ceFPV,2743673,1,1
other0,bc1qyy30guv6m5ez7ntj0ayr08u23w3k5s8vg3elmxdzlh8a3xskupyqn2lp5w,1628174768,2,1
3JMjHDTJjKPnrvS7DycPAgYcA6HrHRk8UG,34MSicAL7qVGkevFPLwyc9KohGzoUSnu3Q,35000000000,1,1
other0,1CnCfvUTFQf11QNeBEpk29rRXfNFg75R9n,9018803437,3,1
other0,1EEqRvnS7XqMoXDcaGL7bLS3hzZi1qUZm1,388085523,1,1
other0,other1,67086832,3,1
other0,13VJbHSwTXRheGBBt26vXUriHwQsApVZBS,57618,1,1
other0,1BzNwuRuPfh2LE14WMuKp7eBBpPppryZzX,10815598,1,1
other0,3KhspMqfgkR7uKJundTSf1AtXCcg6d8KDC,940000,1,1
other0,other1,1150253,2,1
other0,18SQaGRT7scYDB5XX2Boew89mvN57AHHoz,16840306,17,1
other0,1GTfMoovFRwTv4mVJSdvWRGKfMNm7afpQM,3595225,1,1
other0,15xUmznixKRrxkeWj2ZN67qFwZWX32h3N7,2157656,4,1
other0,other1,7665439,16,1
other0,bc1qvpalqs8ttekkdh506m0y7w58dq227zz9h44w47,241666172,1,1
other0,3967e8Ang6rNXhxNw5gQ7mHke3tPRzvqvy,22187110,1,1
other0,3Esej7TyUeqNQn1kxG3GAjeRJoBmTmCiqh,15105452,1,1
other0,other1,58781184,44,1
other0,18Nkgz8Raiocuyp5xVZMCAJQ36HD8DnFuC,99900,1,1
other0,bc1qatzqvlezegkw8vwwtxcuus8rwa2sn2l3uwkltd,473598332,1,1
other0,1AsR5rC9ixNCYnKGwEV1A389wpAxiQWcXL,2453448,1,1
other0,1Crh2mebFEnV2GTij2V6qgtKeYwmj6WgZJ,3039,1,1
other0,bc1qanegsug9jg2e5nj4zf2tl4q2z92l7qqt0aqzqm,290322352,1,1
other0,16cjxXVW1xEvTxWBhDSQGB6LBhVy5sHq6Z,217029,1,1
391PeuMPRpDDLa9V4c5Dkfjh5SnqXdWiEc,392YJnjE7dzBPFTWwfBDHAUeeqPHHctD6X,1675000,1,1
other0,bc1qyy30guv6m5ez7ntj0ayr08u23w3k5s8vg3elmxdzlh8a3xskupyqn2lp5w,192649378,1,1
other0,bc1q3y7rvc7az7prugyjrtqt8gp65vpc3df6vw7y88,13594087,1,1
other0,373GifzHRGRBALbtxHNhhQpZ9DqGuet4Dh,107899667,1,1
other0,36zaWWCrFU73b7PqYbkkqKKiTVV2dNaHZx,1000000,1,1
other0,bc1q3d8p70lhsvtef6yf7kk0x05c99hryldlah8s7h,159671620,1,1
other0,35ygvpiKQ2sQjTpLK7pdfP85qovyEjTwXT,19000,1,1
other0,bc1q3y7rvc7az7prugyjrtqt8gp65vpc3df6vw7y88,63392711,1,1
other0,bc1qwcu9tz0zedwpdrcwkcqp6w4rtujhlvnp68uhg3,5130,1,1
other0,1EEqRvnS7XqMoXDcaGL7bLS3hzZi1qUZm1,244950810,2,1
other0,18ER8fiDcco9RPvnK37nmRyvibpkgSvkTA,1068207,1,1
other0,1NvRdGaR2Y5jdWCovzw8SsbzTTAAGhoccK,1400000,1,1
other0,1DBGnsa2T6qMgDt4TR1De7BKtwDfAB39LY,7922082,1,1
3KhSNRxr5P9WC9TXYua1L2q7F5msvME1bX,3Ea2W8aeQqLg4HyiU9xE2svoX7wTdPNBaS,66003,1,1
other0,12qXWRe7ARuZPiNnZGvpGY3w2zfC25iGCt,508065,1,1
other0,35NCY1LM43QyCNbcHa6uJVkYQ5wf8YZKyW,109168,1,1
other0,112gGNDuEdT8UUYZtr5cvTcvEadcEbnh7t,90000,1,1
other0,3PY7RtM7LeNRddu35u27mMSKfGvAvUQDJh,513951,1,1
other0,bc1qc7mlwaxd0ys88jq4m49c0tc6hjj2qr593vunl8,7316,1,1
12ALaeUSaRiyfuSqopRYAtyjfRgFQDSuuU,1Mb496pvrq4X5smL8iczB8s6L29XXvT5kw,103000000,1,1
12ALaeUSaRiyfuSqopRYAtyjfRgFQDSuuU,18MbJgahHkPq2K1pYHRUrsLoy8H1RoZhPx,30969635,1,1
12ALaeUSaRiyfuSqopRYAtyjfRgFQDSuuU,other1,32908718,18,1
3BMnmKwFPEGti15DHxpHdz1tfBgCLtzqLN,3CFv7wV6n1djYymvW9NdnUxYM9xxpWVJsm,5213000,1,1
other0,3D8qAoMkZ8F1b42btt2Mn5TyN7sWfa434A,100000000000,1,1
other0,1KiJkugknjgW6AHXNgVQgNuo3b5DqsVFmk,15930740693,1,1
other0,14NmB61t8QRrDwKtzhZtnqN1o9kjTrMJiG,7609647427,1,1
other0,other1,30680326669,45,1
other0,1F79mppn7YSJptm7mAAG3cyVGa7sRJ6hbv,10274318549,1,1
other0,1MJpVpfPrsNX2WWs5iWtSsxUCKjCPKVuhs,7732494681,1,1
other0,1PQA36EPu9YM4toTihagJuskmJ1WgPuyJ2,758190000,1,1
other0,other1,1725944918,45,1
other0,1JE71dvfr3pnfVVNmPpoLMkaYhVGknvTXK,10650217591,1,1
